M7V54_RS04965	Rv0935	100.000	100	1017	0.0	1879
M7V54_RS04970	Rv0936	100.000	100	906	0.0	1674
M7V54_RS04975	Rv0937c	100.000	100	822	0.0	1519
M7V54_RS04980	Rv0938	100.000	100	2280	0.0	4211
M7V54_RS04985	Rv0939	100.000	100	1935	0.0	3574
M7V54_RS04990	Rv0940c	100.000	100	867	0.0	1602
M7V54_RS04995	Rv0941c	100.000	100	774	0.0	1430
M7V54_RS05000	Rv0942	100.000	100	279	3.73e-147	516
M7V54_RS05005	Rv0943c	100.000	100	1041	0.0	1923
M7V54_RS05010	Rv0944	100.000	100	477	0.0	881
M7V54_RS05015	Rv0945	100.000	100	750	0.0	1386
M7V54_RS05020	Rv0946c	100.000	100	1662	0.0	3070
M7V54_RS05025	Rv0947c	100.000	100	231	1.46e-120	427
M7V54_RS05035	Rv0948c	100.000	100	318	8.97e-169	588
M7V54_RS05040	Rv0949	100.000	100	2316	0.0	4277
M7V54_RS05045	Rv0950c	100.000	100	999	0.0	1845
M7V54_RS05050	Rv0951	100.000	100	1164	0.0	2150
M7V54_RS05055	Rv0952	100.000	100	903	0.0	1668
M7V54_RS05060	Rv0953c	100.000	100	849	0.0	1568
M7V54_RS05065	Rv0954	100.000	100	912	0.0	1685
M7V54_RS05070	Rv0955	100.000	100	1368	0.0	2527
M7V54_RS05075	Rv0956	100.000	100	648	0.0	1197
M7V54_RS05080	Rv0957	100.000	100	1572	0.0	2904
M7V54_RS05085	Rv0958	100.000	100	1380	0.0	2549
M7V54_RS05090	Rv0959	100.000	100	2019	0.0	3729
M7V54_RS05095	Rv0959A	100.000	100	222	1.41e-115	411
M7V54_RS05100	Rv0960	100.000	100	384	0.0	710
M7V54_RS05105	Rv0961	100.000	100	348	0.0	643
M7V54_RS05110	Rv0962c	100.000	100	675	0.0	1247
M7V54_RS05125	Rv0964c	100.000	100	147	4.39e-74	272
M7V54_RS05130	Rv0965c	100.000	100	420	0.0	776
M7V54_RS05135	Rv0966c	100.000	100	603	0.0	1114
M7V54_RS05140	Rv0967	100.000	100	360	0.0	665
M7V54_RS05145	Rv0968	100.000	100	297	3.93e-157	549
M7V54_RS05150	Rv0969	100.000	100	2313	0.0	4272
M7V54_RS05155	Rv0970	100.000	100	633	0.0	1170
M7V54_RS05160	Rv0971c	100.000	100	810	0.0	1496
M7V54_RS05165	Rv0972c	100.000	100	1167	0.0	2156
M7V54_RS05170	Rv0973c	100.000	100	2004	0.0	3701
M7V54_RS05175	Rv0974c	100.000	100	1590	0.0	2937
M7V54_RS05180	Rv0975c	100.000	100	1149	0.0	2122
M7V54_RS05185	Rv0976c	100.000	100	1683	0.0	3109
M7V54_RS05190	Rv0977	100.000	100	2772	0.0	5120
M7V54_RS20940	Rv0978c	99.900	100	996	0.0	1834
M7V54_RS05210	Rv0979c	100.000	100	195	1.26e-100	361
M7V54_RS05215	Rv0979A	100.000	100	174	5.21e-89	322
M7V54_RS05230	Rv0980c	100.000	100	1374	0.0	2538
M7V54_RS05235	Rv0981	100.000	100	687	0.0	1269
M7V54_RS05240	Rv0982	100.000	100	1515	0.0	2798
M7V54_RS05245	Rv0983	100.000	100	1395	0.0	2577
M7V54_RS05250	Rv0984	100.000	100	546	0.0	1009
M7V54_RS05255	Rv0985c	100.000	100	456	0.0	843
M7V54_RS05260	Rv0986	100.000	100	747	0.0	1380
M7V54_RS05265	Rv0987	100.000	100	2568	0.0	4743
M7V54_RS05270	Rv0988	100.000	100	1161	0.0	2145
M7V54_RS05275	Rv0989c	100.000	100	978	0.0	1807
M7V54_RS05280	Rv0990c	100.000	100	657	0.0	1214
M7V54_RS05285	Rv0991c	100.000	100	333	4.32e-177	616
M7V54_RS05290	Rv0992c	100.000	100	594	0.0	1098
M7V54_RS05295	Rv0993	100.000	100	921	0.0	1701
M7V54_RS05300	Rv0994	100.000	100	1281	0.0	2366
M7V54_RS05305	Rv0995	100.000	94	612	0.0	1131
M7V54_RS05310	Rv0996	100.000	100	1077	0.0	1989
M7V54_RS05315	Rvnt15	100.000	96	73	2.70e-33	135
M7V54_RS05320	Rv0997a	100.000	100	252	3.41e-132	466
M7V54_RS05335	Rv0998	100.000	100	1002	0.0	1851
M7V54_RS05345	Rv0999	100.000	100	660	0.0	1219
M7V54_RS05350	Rv1000c	100.000	100	597	0.0	1103
M7V54_RS05355	Rv1001	100.000	100	1209	0.0	2233
M7V54_RS05360	Rv1002c	100.000	100	1512	0.0	2793
M7V54_RS05365	Rv1003	100.000	100	858	0.0	1585
M7V54_RS05370	Rv1004c	100.000	100	1260	0.0	2327
M7V54_RS05375	Rv1005c	100.000	100	1287	0.0	2377
M7V54_RS05380	Rv1006	100.000	100	1704	0.0	3147
M7V54_RS05385	Rv1007c	100.000	100	1560	0.0	2881
M7V54_RS05390	Rv1008	100.000	92	795	0.0	1469
M7V54_RS05395	Rv1009	100.000	97	1089	0.0	2012
M7V54_RS05400	Rv1010	100.000	100	954	0.0	1762
M7V54_RS05405	Rv1011	100.000	96	921	0.0	1701
M7V54_RS05410	Rv1012	100.000	100	294	1.81e-155	544
M7V54_RS05415	Rv1013	100.000	100	1635	0.0	3020
M7V54_RS05420	Rv1014c	100.000	100	576	0.0	1064
M7V54_RS05425	Rv1015c	100.000	100	648	0.0	1197
M7V54_RS05430	Rv1016c	100.000	100	609	0.0	1125
M7V54_RS05435	Rv1017c	100.000	100	981	0.0	1812
M7V54_RS05440	Rv1018c	100.000	100	1488	0.0	2748
M7V54_RS05445	Rvnt16	100.000	100	72	9.03e-33	134
M7V54_RS05450	Rv1019	100.000	100	594	0.0	1098
M7V54_RS05455	Rv1020	100.000	100	3705	0.0	6842
M7V54_RS05460	Rv1021	100.000	100	978	0.0	1807
M7V54_RS05465	Rv1022	100.000	100	732	0.0	1352
M7V54_RS05470	Rv1023	100.000	100	1290	0.0	2383
M7V54_RS05475	Rv1024	100.000	100	687	0.0	1269
M7V54_RS05480	Rv1025	100.000	95	468	0.0	865
M7V54_RS05485	Rv1026	100.000	100	960	0.0	1773
M7V54_RS05495	Rv1027c	100.000	100	681	0.0	1258
M7V54_RS05500	Rv1028c	100.000	100	2583	0.0	4771
M7V54_RS05510	Rv1028A	100.000	100	93	2.67e-44	172
M7V54_RS05515	Rv1029	100.000	100	1716	0.0	3169
M7V54_RS05520	Rv1030	100.000	100	2130	0.0	3934
M7V54_RS05525	Rv1031	100.000	100	570	0.0	1053
M7V54_RS05530	Rv1032c	100.000	100	1530	0.0	2826
M7V54_RS05535	Rv1033c	100.000	100	774	0.0	1430
M7V54_RS05545	Rv3619c	100.000	100	285	1.76e-150	527
M7V54_RS05545	Rv1037c	100.000	100	285	1.76e-150	527
M7V54_RS05545	Rv1198	97.880	99	283	2.31e-139	490
M7V54_RS05545	Rv2346c	94.700	99	283	2.36e-124	440
M7V54_RS05545	Rv1793	92.982	100	285	3.98e-117	416
M7V54_RS05550	Rv1038c	100.000	100	297	3.93e-157	549
M7V54_RS05550	Rv3620c	98.990	100	297	3.96e-152	532
M7V54_RS05550	Rv2347c	98.305	99	295	1.11e-147	518
M7V54_RS05550	Rv1197	97.966	99	295	5.16e-146	512
M7V54_RS05550	Rv1792	97.627	99	295	2.40e-144	507
M7V54_RS05555	Rv1039c	100.000	100	1176	0.0	2172
M7V54_RS05560	Rv1040c	100.000	100	828	0.0	1530
M7V54_RS05570	Rv1041c	100.000	93	864	0.0	1596
M7V54_RS05575	Rv1043c	100.000	100	1026	0.0	1895
M7V54_RS05580	Rv1044	100.000	100	624	0.0	1153
M7V54_RS05585	Rv1045	100.000	100	882	0.0	1629
M7V54_RS05590	Rv3115	100.000	100	1248	0.0	2305
M7V54_RS05590	Rv3023c	100.000	100	1248	0.0	2305
M7V54_RS05590	Rv1047	100.000	100	1248	0.0	2305
M7V54_RS05590	Rv2512c	99.840	100	1248	0.0	2294
M7V54_RS05590	Rv1199c	99.840	100	1248	0.0	2294
M7V54_RS05595	Rv1048c	100.000	100	1116	0.0	2061
M7V54_RS05605	Rv1049	100.000	100	447	0.0	826
M7V54_RS05610	Rv1050	100.000	100	906	0.0	1674
M7V54_RS05625	Rv1052	100.000	100	252	3.41e-132	466
M7V54_RS05645	Rvnt17	100.000	100	74	7.25e-34	137
M7V54_RS05650	Rv1056	100.000	100	765	0.0	1413
M7V54_RS05660	Rv1057	100.000	100	1182	0.0	2183
M7V54_RS05665	Rv1058	100.000	100	1632	0.0	3014
M7V54_RS05670	Rv1059	100.000	100	1065	0.0	1967
M7V54_RS05675	Rv1060	100.000	100	474	0.0	876
M7V54_RS05680	Rv1061	100.000	100	864	0.0	1596
M7V54_RS05685	Rv1062	100.000	100	858	0.0	1585
M7V54_RS05690	Rv1063c	100.000	100	1083	0.0	2001
M7V54_RS05695	Rv1064c	100.000	100	420	0.0	776
M7V54_RS05700	Rv1065	100.000	100	567	0.0	1048
M7V54_RS05705	Rv1066	100.000	100	396	0.0	732
M7V54_RS05710	Rv1067c	100.000	100	2004	0.0	3701
M7V54_RS05715	Rv1068c	100.000	100	1392	0.0	2571
M7V54_RS05720	Rv1069c	100.000	100	1764	0.0	3258
M7V54_RS05725	Rv1070c	100.000	100	774	0.0	1430
M7V54_RS05730	Rv1071c	100.000	100	1038	0.0	1917
M7V54_RS05735	Rv1072	100.000	100	837	0.0	1546
M7V54_RS05740	Rv1073	100.000	100	852	0.0	1574
M7V54_RS05745	Rv1074c	100.000	100	1218	0.0	2250
M7V54_RS05750	Rv1075c	100.000	100	945	0.0	1746
M7V54_RS05760	Rv1077	100.000	100	1395	0.0	2577
M7V54_RS05765	Rv1078	100.000	100	723	0.0	1336
M7V54_RS05770	Rv1079	100.000	100	1167	0.0	2156
M7V54_RS05775	Rv1080c	100.000	100	495	0.0	915
M7V54_RS05780	Rv1081c	100.000	100	435	0.0	804
M7V54_RS05785	Rv1082	100.000	100	867	0.0	1602
M7V54_RS05790	Rv1083	100.000	100	267	1.67e-140	494
M7V54_RS05795	Rv1084	100.000	100	2022	0.0	3735
M7V54_RS05800	Rv1085c	100.000	100	729	0.0	1347
M7V54_RS05805	Rv1086	100.000	100	789	0.0	1458
M7V54_RS05810	Rv1087	100.000	100	2304	0.0	4255
M7V54_RS20955	Rv1088	100.000	100	435	0.0	804
M7V54_RS05830	Rv1088a	100.000	100	183	5.48e-94	339
M7V54_RS05845	Rv1091	100.000	100	2562	0.0	4732
M7V54_RS05850	Rv1092c	100.000	100	939	0.0	1735
M7V54_RS05855	Rv1093	100.000	100	1281	0.0	2366
M7V54_RS05860	Rv1094	100.000	100	828	0.0	1530
M7V54_RS05865	Rv1095	100.000	100	1302	0.0	2405
M7V54_RS05870	Rv1096	100.000	100	876	0.0	1618
M7V54_RS05875	Rv1097c	100.000	100	882	0.0	1629
M7V54_RS05880	Rv1098c	100.000	100	1425	0.0	2632
M7V54_RS05885	Rv1099c	100.000	100	1089	0.0	2012
M7V54_RS05890	Rv1100	100.000	100	645	0.0	1192
M7V54_RS05895	Rv1101c	100.000	100	1158	0.0	2139
M7V54_RS05900	Rv1102c	100.000	100	312	1.90e-165	577
M7V54_RS05905	Rv1103c	100.000	100	321	1.95e-170	593
M7V54_RS05915	Rv1106c	100.000	100	1113	0.0	2056
M7V54_RS05920	Rv1107c	100.000	100	258	1.62e-135	477
M7V54_RS05925	Rv1108c	100.000	100	1248	0.0	2305
M7V54_RS05930	Rv1109c	100.000	100	639	0.0	1181
M7V54_RS05935	Rv1110	100.000	100	1008	0.0	1862
M7V54_RS05940	Rv1111c	100.000	100	984	0.0	1818
M7V54_RS05945	Rv1112	100.000	100	1074	0.0	1984
M7V54_RS05950	Rv1113	100.000	100	198	2.74e-102	366
M7V54_RS05955	Rv1114	100.000	100	375	0.0	693
M7V54_RS05960	Rv1115	100.000	100	699	0.0	1291
M7V54_RS05965	Rv1116	100.000	100	186	1.20e-95	344
M7V54_RS05975	Rv1117	100.000	100	324	4.23e-172	599
M7V54_RS05980	Rv1118c	100.000	100	711	0.0	1314
M7V54_RS05995	Rv1121	100.000	100	1401	0.0	2588
M7V54_RS06000	Rv1122	100.000	100	1023	0.0	1890
M7V54_RS06005	Rv1123c	100.000	100	867	0.0	1602
M7V54_RS06010	Rv1124	100.000	100	906	0.0	1674
M7V54_RS06015	Rv1125	100.000	100	1245	0.0	2300
M7V54_RS06020	Rv1126c	100.000	100	606	0.0	1120
M7V54_RS06025	Rv1127c	100.000	100	1473	0.0	2721
M7V54_RS06030	Rv1128c	100.000	100	1356	0.0	2505
M7V54_RS06035	Rv1129c	100.000	100	1461	0.0	2699
M7V54_RS06040	Rv1130	100.000	100	1506	0.0	2782
M7V54_RS06045	Rv1131	100.000	100	1182	0.0	2183
M7V54_RS06050	Rv1132	100.000	100	1731	0.0	3197
M7V54_RS06055	Rv1133c	100.000	100	2280	0.0	4211
M7V54_RS06060	Rv1134	100.000	100	237	6.95e-124	438
M7V54_RS20965	Rv1135c	100.000	100	1857	0.0	3430
M7V54_RS06090	Rv1138c	100.000	100	1017	0.0	1879
M7V54_RS06095	Rv1139c	100.000	100	501	0.0	926
M7V54_RS06100	Rv1140	100.000	100	723	0.0	1336
M7V54_RS06105	Rv1141c	100.000	100	807	0.0	1491
M7V54_RS06110	Rv1142c	100.000	100	807	0.0	1491
M7V54_RS06115	Rv1143	100.000	100	1083	0.0	2001
M7V54_RS06120	Rv1144	100.000	100	753	0.0	1391
M7V54_RS06135	Rv1147	100.000	100	651	0.0	1203
M7V54_RS06140	Rv1948c	97.059	100	102	2.96e-44	172
M7V54_RS06150	Rv1148c	100.000	100	1365	0.0	2521
M7V54_RS06150	Rv1945	96.486	100	1366	0.0	2255
M7V54_RS06155	Rv1041c	100.000	93	864	0.0	1596
M7V54_RS06160	Rv1151c	100.000	100	714	0.0	1319
M7V54_RS06165	Rv1152	100.000	100	366	0.0	676
M7V54_RS06170	Rv1153c	100.000	100	849	0.0	1568
M7V54_RS06175	Rv1154c	100.000	100	531	0.0	981
M7V54_RS06180	Rv1155	100.000	100	444	0.0	821
M7V54_RS06185	Rv1155a	100.000	100	189	2.62e-97	350
M7V54_RS06190	Rv1156	100.000	100	588	0.0	1086
M7V54_RS06200	Rv1157c	100.000	100	1116	0.0	2061
M7V54_RS06205	Rv1158c	100.000	100	684	0.0	1264
M7V54_RS06210	Rv1159	100.000	100	1296	0.0	2394
M7V54_RS06215	Rv1159A	100.000	100	285	1.76e-150	527
M7V54_RS06220	Rv1160	100.000	100	426	0.0	787
M7V54_RS06225	Rv1161	100.000	100	3699	0.0	6831
M7V54_RS06230	Rv1162	100.000	100	1677	0.0	3097
M7V54_RS06235	Rv1163	100.000	91	606	0.0	1120
M7V54_RS06240	Rv1164	100.000	100	741	0.0	1369
M7V54_RS06245	Rv1165	100.000	100	1887	0.0	3485
M7V54_RS06250	Rv1166	100.000	100	1908	0.0	3524
M7V54_RS06255	Rv1167c	100.000	100	606	0.0	1120
M7V54_RS06260	Rv1168c	100.000	100	1041	0.0	1923
M7V54_RS06265	Rv1169c	100.000	100	303	1.86e-160	560
M7V54_RS06270	Rv1170	100.000	100	912	0.0	1685
M7V54_RS06275	Rv1171	100.000	100	441	0.0	815
M7V54_RS06280	Rv1172c	100.000	100	927	0.0	1712
M7V54_RS06285	Rv1173	100.000	100	2571	0.0	4748
M7V54_RS06290	Rv1174c	100.000	100	333	4.32e-177	616
M7V54_RS06295	Rv1175c	100.000	100	2025	0.0	3740
M7V54_RS06300	Rv1176c	100.000	100	570	0.0	1053
M7V54_RS06305	Rv1177	100.000	100	327	9.18e-174	604
M7V54_RS06310	Rv1178	100.000	100	1089	0.0	2012
M7V54_RS06315	Rv1179c	100.000	100	2820	0.0	5208
M7V54_RS06325	Rv1182	100.000	100	1419	0.0	2621
M7V54_RS06330	Rv1183	100.000	99	3009	0.0	5557
M7V54_RS06335	Rv1184c	100.000	100	1080	0.0	1995
M7V54_RS06340	Rv1185c	100.000	100	1737	0.0	3208
M7V54_RS06345	Rv1186c	100.000	100	1617	0.0	2987
M7V54_RS06350	Rv1187	100.000	100	1632	0.0	3014
M7V54_RS06355	Rv1188	100.000	100	990	0.0	1829
M7V54_RS06360	Rv1189	100.000	100	873	0.0	1613
M7V54_RS06365	Rv1190	100.000	100	879	0.0	1624
M7V54_RS06370	Rv1191	100.000	100	915	0.0	1690
M7V54_RS06375	Rv1192	100.000	100	828	0.0	1530
M7V54_RS06380	Rv1193	100.000	100	1422	0.0	2627
M7V54_RS06385	Rv1194c	100.000	100	1266	0.0	2338
M7V54_RS06390	Rv1195	100.000	100	300	8.55e-159	555
M7V54_RS06395	Rv1196	100.000	100	1176	0.0	2172
M7V54_RS06395	Rv1361c	91.978	92	1097	0.0	1522
M7V54_RS06395	Rv3478	90.337	92	1097	0.0	1423
M7V54_RS06400	Rv1197	100.000	100	297	3.93e-157	549
M7V54_RS06400	Rv2347c	98.316	100	297	8.57e-149	521
M7V54_RS06400	Rv1792	98.311	99	296	3.08e-148	520
M7V54_RS06400	Rv3620c	98.305	99	295	1.11e-147	518
M7V54_RS06400	Rv1038c	97.966	99	295	5.16e-146	512
M7V54_RS06405	Rv1198	100.000	100	285	1.76e-150	527
M7V54_RS06405	Rv3619c	97.880	99	283	2.31e-139	490
M7V54_RS06405	Rv1037c	97.880	99	283	2.31e-139	490
M7V54_RS06405	Rv2346c	95.439	100	285	8.44e-129	455
M7V54_RS06405	Rv1793	93.640	99	283	2.38e-119	424
M7V54_RS06410	Rv2512c	100.000	100	1248	0.0	2305
M7V54_RS06410	Rv1199c	100.000	100	1248	0.0	2305
M7V54_RS06410	Rv3115	99.840	100	1248	0.0	2294
M7V54_RS06410	Rv3023c	99.840	100	1248	0.0	2294
M7V54_RS06410	Rv1047	99.840	100	1248	0.0	2294
M7V54_RS06415	Rv1200	100.000	100	1278	0.0	2361
M7V54_RS06420	Rv1201c	100.000	100	954	0.0	1762
M7V54_RS06425	Rv1202	100.000	100	1065	0.0	1967
M7V54_RS06440	Rv1205	100.000	100	564	0.0	1042
M7V54_RS06445	Rv1206	100.000	100	1794	0.0	3314
M7V54_RS06450	Rv1207	100.000	100	957	0.0	1768
M7V54_RS06455	Rv1208	100.000	100	975	0.0	1801
M7V54_RS06460	Rv1209	100.000	100	369	0.0	682
M7V54_RS06465	Rv1210	100.000	100	615	0.0	1136
M7V54_RS06470	Rv1211	100.000	100	168	1.08e-85	311
M7V54_RS06475	Rv1212c	100.000	100	1164	0.0	2150
M7V54_RS06480	Rv1213	100.000	100	1215	0.0	2244
M7V54_RS06490	Rv1215c	100.000	100	1686	0.0	3114
M7V54_RS06495	Rv1216c	100.000	100	675	0.0	1247
M7V54_RS06500	Rv1217c	100.000	100	1647	0.0	3042
M7V54_RS06505	Rv1218c	100.000	100	936	0.0	1729
M7V54_RS06510	Rv1219c	100.000	100	639	0.0	1181
M7V54_RS06515	Rv1220c	100.000	100	648	0.0	1197
M7V54_RS06520	Rv1221	100.000	100	774	0.0	1430
M7V54_RS06525	Rv1222	100.000	100	465	0.0	859
M7V54_RS06530	Rv1223	100.000	100	1515	0.0	2798
M7V54_RS06535	Rv1224	100.000	100	396	0.0	732
M7V54_RS06540	Rv1225c	100.000	100	831	0.0	1535
M7V54_RS06545	Rv1226c	100.000	100	1464	0.0	2704
M7V54_RS06550	Rv1227c	100.000	100	534	0.0	987
M7V54_RS06555	Rv1228	100.000	100	558	0.0	1031
M7V54_RS06560	Rv1228a	100.000	100	174	5.21e-89	322
M7V54_RS06565	Rv1229c	100.000	100	1173	0.0	2167
M7V54_RS06570	Rv1230c	100.000	100	1236	0.0	2283
M7V54_RS06575	Rv1231c	100.000	100	543	0.0	1003
M7V54_RS06580	Rv1232c	100.000	100	1308	0.0	2416
M7V54_RS06585	Rv1233c	100.000	100	597	0.0	1103
M7V54_RS06590	Rv1234	100.000	100	528	0.0	976
M7V54_RS06595	Rv1235	100.000	100	1407	0.0	2599
M7V54_RS06600	Rv1236	100.000	100	924	0.0	1707
M7V54_RS06605	Rv1237	100.000	100	825	0.0	1524
M7V54_RS06610	Rv1238	100.000	100	1182	0.0	2183
M7V54_RS06615	Rv1239c	100.000	100	1101	0.0	2034
M7V54_RS06620	Rv1240	100.000	100	990	0.0	1829
M7V54_RS06625	Rv1241	100.000	100	261	3.52e-137	483
M7V54_RS06630	Rv1242	100.000	100	432	0.0	798
M7V54_RS06635	Rv1243c	100.000	100	1689	0.0	3120
M7V54_RS06640	Rv1244	100.000	100	861	0.0	1591
M7V54_RS06645	Rv1245c	100.000	100	831	0.0	1535
M7V54_RS06650	Rv1246c	100.000	100	294	1.81e-155	544
M7V54_RS06655	Rv1247c	100.000	100	270	3.62e-142	499
M7V54_RS06660	Rv1248c	100.000	100	3696	0.0	6826
M7V54_RS06665	Rv1249c	100.000	100	789	0.0	1458
M7V54_RS06670	Rv1250	100.000	100	1740	0.0	3214
M7V54_RS06675	Rv1251c	100.000	100	3420	0.0	6316
M7V54_RS06680	Rv1252c	100.000	100	609	0.0	1125
M7V54_RS06685	Rv1253	100.000	100	1692	0.0	3125
M7V54_RS06690	Rv1254	100.000	100	1152	0.0	2128
M7V54_RS06695	Rv1255c	100.000	100	609	0.0	1125
M7V54_RS06700	Rv1256c	100.000	100	1218	0.0	2250
M7V54_RS06705	Rv1257c	100.000	100	1368	0.0	2527
M7V54_RS06710	Rv1258c	100.000	100	1260	0.0	2327
M7V54_RS06715	Rv1259	100.000	100	828	0.0	1530
M7V54_RS06720	Rv1260	100.000	100	1119	0.0	2067
M7V54_RS06725	Rv1261c	100.000	100	450	0.0	832
M7V54_RS06730	Rv1262c	100.000	100	435	0.0	804
M7V54_RS06735	Rv1263	100.000	100	1389	0.0	2566
M7V54_RS06740	Rv1264	100.000	100	1194	0.0	2206
M7V54_RS06745	Rv1265	100.000	100	681	0.0	1258
M7V54_RS06750	Rv1266c	99.947	100	1881	0.0	3469
M7V54_RS06755	Rv1267c	100.000	100	1167	0.0	2156
M7V54_RS06760	Rv1268c	100.000	100	699	0.0	1291
M7V54_RS06765	Rv1269c	100.000	100	375	0.0	693
M7V54_RS06770	Rv1270c	100.000	100	735	0.0	1358
M7V54_RS06775	Rv1271c	100.000	100	342	0.0	632
M7V54_RS06780	Rv1272c	100.000	100	1896	0.0	3502
M7V54_RS06785	Rv1273c	100.000	100	1749	0.0	3230
M7V54_RS06790	Rv1274	100.000	100	558	0.0	1031
M7V54_RS06795	Rv1275	100.000	100	543	0.0	1003
M7V54_RS06800	Rv1276c	100.000	94	477	0.0	881
M7V54_RS06805	Rv1277	100.000	100	1152	0.0	2128
M7V54_RS06810	Rv1278	100.000	100	2628	0.0	4854
M7V54_RS06815	Rv1279	100.000	100	1587	0.0	2931
M7V54_RS06820	Rv1280c	100.000	100	1776	0.0	3280
M7V54_RS06825	Rv1281c	100.000	100	1839	0.0	3397
M7V54_RS06830	Rv1282c	100.000	100	876	0.0	1618
M7V54_RS06835	Rv1283c	100.000	100	978	0.0	1807
M7V54_RS06840	Rv1284	100.000	100	492	0.0	909
M7V54_RS06845	Rv1285	100.000	100	999	0.0	1845
M7V54_RS06850	Rv1286	100.000	100	1845	0.0	3408
M7V54_RS06855	Rv1287	100.000	100	486	0.0	898
M7V54_RS06860	Rv1288	100.000	100	1371	0.0	2532
M7V54_RS06865	Rv1289	100.000	100	633	0.0	1170
M7V54_RS06870	Rv1290c	100.000	100	1566	0.0	2892
M7V54_RS06875	Rv1290A	100.000	100	315	4.13e-167	582
M7V54_RS06880	Rv1291c	100.000	100	336	9.38e-179	621
M7V54_RS06885	Rvnt18	100.000	100	73	2.56e-33	135
M7V54_RS06890	Rv1292	100.000	100	1653	0.0	3053
M7V54_RS06895	Rv1293	100.000	100	1344	0.0	2483
M7V54_RS06900	Rv1294	100.000	100	1326	0.0	2449
M7V54_RS06905	Rv1295	100.000	100	1083	0.0	2001
M7V54_RS06910	Rv1296	100.000	100	951	0.0	1757
M7V54_RS06915	Rv1297	100.000	100	1809	0.0	3341
M7V54_RS06920	Rv1298	100.000	100	243	3.30e-127	449
M7V54_RS06925	Rv1299	100.000	100	1074	0.0	1984
M7V54_RS06930	Rv1300	100.000	100	915	0.0	1690
M7V54_RS06935	Rv1301	100.000	100	654	0.0	1208
M7V54_RS06940	Rv1302	100.000	100	1215	0.0	2244
M7V54_RS06945	Rv1303	100.000	100	486	0.0	898
M7V54_RS06950	Rv1304	100.000	100	753	0.0	1391
M7V54_RS06955	Rv1305	100.000	100	246	7.19e-129	455
M7V54_RS06960	Rv1306	100.000	100	516	0.0	953
M7V54_RS06965	Rv1307	100.000	100	1341	0.0	2477
M7V54_RS06970	Rv1308	100.000	100	1650	0.0	3048
M7V54_RS06975	Rv1309	100.000	100	918	0.0	1696
M7V54_RS06980	Rv1310	100.000	100	1461	0.0	2699
M7V54_RS06985	Rv1311	100.000	100	366	0.0	676
M7V54_RS06990	Rv1312	100.000	100	444	0.0	821
M7V54_RS06995	Rv3798	100.000	100	1335	0.0	2466
M7V54_RS06995	Rv1313c	100.000	100	1335	0.0	2466
M7V54_RS07000	Rv1314c	100.000	100	582	0.0	1075
M7V54_RS07005	Rv1315	100.000	100	1257	0.0	2322
M7V54_RS07010	Rvnr01	100.000	100	1532	0.0	2830
M7V54_RS07015	Rvnr02	100.000	100	3138	0.0	5795
M7V54_RS07020	Rvnr03	100.000	100	113	2.56e-55	209
M7V54_RS07025	Rv1316c	100.000	100	498	0.0	920
M7V54_RS07030	Rv1317c	100.000	100	1491	0.0	2754
M7V54_RS07035	Rv1318c	100.000	100	1626	0.0	3003
M7V54_RS07035	Rv1319c	76.403	95	1568	0.0	809
M7V54_RS07040	Rv1319c	100.000	100	1608	0.0	2970
M7V54_RS07040	Rv1318c	76.403	96	1568	0.0	809
M7V54_RS07045	Rv1320c	100.000	100	1704	0.0	3147
M7V54_RS07050	Rv1321	100.000	100	672	0.0	1242
M7V54_RS07055	Rv1322	100.000	100	297	3.93e-157	549
M7V54_RS07060	Rv1322A	100.000	100	459	0.0	848
M7V54_RS07065	Rv1323	100.000	99	1170	0.0	2161
M7V54_RS07070	Rv1324	100.000	100	915	0.0	1690
M7V54_RS07075	Rv1325c	100.000	100	1812	0.0	3347
M7V54_RS07080	Rv1326c	100.000	100	2196	0.0	4056
M7V54_RS07085	Rv1327c	100.000	100	2067	0.0	3818
M7V54_RS07090	Rv1328	100.000	100	2592	0.0	4787
M7V54_RS07095	Rv1329c	100.000	100	1995	0.0	3685
M7V54_RS07100	Rv1330c	100.000	100	1347	0.0	2488
M7V54_RS07105	Rv1331	100.000	100	306	4.03e-162	566
M7V54_RS07110	Rv1332	100.000	100	591	0.0	1092
M7V54_RS07115	Rv1333	100.000	100	1035	0.0	1912
M7V54_RS07120	Rv1334	100.000	100	441	0.0	815
M7V54_RS07125	Rv1335	100.000	100	282	8.11e-149	521
M7V54_RS07130	Rv1336	100.000	100	972	0.0	1796
M7V54_RS07135	Rv1337	100.000	100	723	0.0	1336
M7V54_RS07140	Rv1338	100.000	100	816	0.0	1507
M7V54_RS07145	Rv1339	100.000	100	777	0.0	1435
M7V54_RS07150	Rv1340	100.000	100	780	0.0	1441
M7V54_RS07155	Rv1341	100.000	100	615	0.0	1136
M7V54_RS07160	Rv1342c	100.000	100	363	0.0	671
M7V54_RS07165	Rv1343c	100.000	100	381	0.0	704
M7V54_RS07170	Rv1344	100.000	100	255	7.43e-134	472
M7V54_RS07175	Rv1345	100.000	100	1566	0.0	2892
M7V54_RS07180	Rv1346	100.000	100	1161	0.0	2145
M7V54_RS07185	Rv1347c	100.000	100	633	0.0	1170
M7V54_RS07190	Rvnt19	100.000	100	84	2.36e-39	156
M7V54_RS07195	Rv1348	100.000	100	2580	0.0	4765
M7V54_RS07200	Rv1349	100.000	100	1740	0.0	3214
